30002058,"2018-02-19 05:10",31,0,0,5
30001125,"2018-02-19 05:10",7,0,0,4
30002797,"2018-02-19 05:10",47,1,0,650
30003733,"2018-02-19 05:10",5,0,0,0
30004766,"2018-02-19 05:10",62,0,0,1224
30001225,"2018-02-19 05:10",10,0,0,43
30004248,"2018-02-19 05:10",10,0,0,16
30002611,"2018-02-19 05:10",9,0,0,159
30004769,"2018-02-19 05:10",28,0,0,1040
30001308,"2018-02-19 05:10",9,0,0,0
30002376,"2018-02-19 05:10",13,0,0,4
30000739,"2018-02-19 05:10",3,0,0,0
30004583,"2018-02-19 05:10",12,0,0,125
30000504,"2018-02-19 05:10",8,0,0,520
30002662,"2018-02-19 05:10",49,0,0,165
30001257,"2018-02-19 05:10",11,0,0,117
30002562,"2018-02-19 05:10",15,0,0,40
30001357,"2018-02-19 05:10",5,0,0,48
30045327,"2018-02-19 05:10",13,0,0,135
30002711,"2018-02-19 05:10",105,0,0,123
30003129,"2018-02-19 05:10",34,0,0,0
30004483,"2018-02-19 05:10",1,0,0,0
30003229,"2018-02-19 05:10",3,0,0,0
30004434,"2018-02-19 05:10",9,0,0,97
30003180,"2018-02-19 05:10",1,0,0,799
30003080,"2018-02-19 05:10",39,0,0,188
30004752,"2018-02-19 05:10",33,0,0,426
30004148,"2018-02-19 05:10",2,0,0,32
30002476,"2018-02-19 05:10",3,0,0,0
30001443,"2018-02-19 05:10",54,0,0,38
30005287,"2018-02-19 05:10",2,0,0,3
30002880,"2018-02-19 05:10",7,0,0,292
30001208,"2018-02-19 05:10",3,0,0,54
30000604,"2018-02-19 05:10",1,0,0,0
30002276,"2018-02-19 05:10",28,0,0,109
30001008,"2018-02-19 05:10",1,0,0,0
30003415,"2018-02-19 05:10",64,0,0,14
30005187,"2018-02-19 05:10",5,0,0,47
30045313,"2018-02-19 05:10",19,1,0,52
30003515,"2018-02-19 05:10",44,0,0,138
30001543,"2018-02-19 05:10",2,0,0,13
30003315,"2018-02-19 05:10",5,0,0,0
30004348,"2018-02-19 05:10",1,0,0,0
30000940,"2018-02-19 05:10",3,0,0,0
30004166,"2018-02-19 05:10",1,0,0,0
30004283,"2018-02-19 05:10",26,0,0,73
30004615,"2018-02-19 05:10",4,0,0,0
30003147,"2018-02-19 05:10",2,0,0,0
30003479,"2018-02-19 05:10",10,0,0,56
30005302,"2018-02-19 05:10",62,0,0,227
30001057,"2018-02-19 05:10",14,0,0,0
30003665,"2018-02-19 05:10",4,0,0,0
30004784,"2018-02-19 05:10",33,1,1,570
30002176,"2018-02-19 05:10",2,0,0,0
30003765,"2018-02-19 05:10",5,0,0,0
30004684,"2018-02-19 05:10",15,0,1,8
30005070,"2018-02-19 05:10",4,0,0,127
30002076,"2018-02-19 05:10",12,0,0,0
30004383,"2018-02-19 05:10",2,0,0,167
30001558,"2018-02-19 05:10",7,0,0,0
30004801,"2018-02-19 05:10",20,0,0,0
30001040,"2018-02-19 05:10",1,0,0,0
30000253,"2018-02-19 05:10",24,0,0,0
30004183,"2018-02-19 05:10",21,0,0,409
30004515,"2018-02-19 05:10",7,0,0,0
30002594,"2018-02-19 05:10",16,0,0,0
30002262,"2018-02-19 05:10",9,0,0,25
30001326,"2018-02-19 05:10",2,0,0,0
30001658,"2018-02-19 05:10",52,1,0,155
30000639,"2018-02-19 05:10",9,0,0,0
30000825,"2018-02-19 05:10",1,0,0,0
30005202,"2018-02-19 05:10",311,0,0,85
30003579,"2018-02-19 05:10",39,0,0,104
30001575,"2018-02-19 05:10",44,0,0,283
30000190,"2018-02-19 05:10",55,0,0,147
30000439,"2018-02-19 05:10",2,0,1,16
30005016,"2018-02-19 05:10",63,1,0,110
30004916,"2018-02-19 05:10",1,0,0,0
30004080,"2018-02-19 05:10",271,1,0,195
30003980,"2018-02-19 05:10",5,0,0,0
30001226,"2018-02-19 05:10",13,0,0,53
30004715,"2018-02-19 05:10",49,0,0,483
30005102,"2018-02-19 05:10",7,0,0,0
30001189,"2018-02-19 05:10",29,1,1,0
30003679,"2018-02-19 05:10",43,0,0,0
30000121,"2018-02-19 05:10",23,0,0,115
30045345,"2018-02-19 05:10",75,0,0,28
30003061,"2018-02-19 05:10",6,0,0,0
30001807,"2018-02-19 05:10",15,0,0,0
30003112,"2018-02-19 05:10",56,0,0,0
30001993,"2018-02-19 05:10",25,0,0,249
30002093,"2018-02-19 05:10",3,0,0,0
30003012,"2018-02-19 05:10",34,0,0,327
30001358,"2018-02-19 05:10",7,0,0,116
30001240,"2018-02-19 05:10",7,0,0,0
30001707,"2018-02-19 05:10",8,0,0,9
30004584,"2018-02-19 05:10",58,2,2,0
30003865,"2018-02-19 05:10",30,0,0,122
30003230,"2018-02-19 05:10",2,0,0,14
30001140,"2018-02-19 05:10",6,0,0,0
30005219,"2018-02-19 05:10",39,1,0,190
30005319,"2018-02-19 05:10",31,2,0,93
30045328,"2018-02-19 05:10",101,0,0,161
30000021,"2018-02-19 05:10",1,0,0,0
30004598,"2018-02-19 05:10",28,0,0,0
30002961,"2018-02-19 05:10",21,0,0,6
30001289,"2018-02-19 05:10",4,0,0,1
30004884,"2018-02-19 05:10",1,0,0,0
30000221,"2018-02-19 05:10",1,0,0,327
30001893,"2018-02-19 05:10",3,0,0,0
30003161,"2018-02-19 05:10",8,0,0,282
30004833,"2018-02-19 05:10",108,1,1,0
30013489,"2018-02-19 05:10",72,6,1,287
30003616,"2018-02-19 05:10",4,0,0,0
30001844,"2018-02-19 05:10",1,0,0,0
30004933,"2018-02-19 05:10",4,0,0,0
30003261,"2018-02-19 05:10",11,0,0,34
30005033,"2018-02-19 05:10",1,0,0,0
30001744,"2018-02-19 05:10",4,0,0,13
30005133,"2018-02-19 05:10",6,0,0,0
30002626,"2018-02-19 05:10",6,0,0,0
30005019,"2018-02-19 05:10",18,0,0,159
30003430,"2018-02-19 05:10",52,0,0,132
30000490,"2018-02-19 05:10",27,0,0,0
30001793,"2018-02-19 05:10",2,0,0,1180
30003716,"2018-02-19 05:10",11,0,0,113
30002743,"2018-02-19 05:10",22,0,0,49
30002411,"2018-02-19 05:10",63,0,0,0
30002929,"2018-02-19 05:10",3,0,0,80
30002912,"2018-02-19 05:10",18,0,0,839
30003029,"2018-02-19 05:10",72,0,0,50
30000304,"2018-02-19 05:10",3,0,0,0
30000722,"2018-02-19 05:10",9,0,0,32
30002812,"2018-02-19 05:10",29,4,0,7
30000204,"2018-02-19 05:10",18,0,0,52
30000104,"2018-02-19 05:10",3,0,0,18
30002511,"2018-02-19 05:10",99,0,0,23
30005119,"2018-02-19 05:10",3,0,0,0
30003330,"2018-02-19 05:10",21,0,0,18
30003447,"2018-02-19 05:10",39,0,0,105
30002311,"2018-02-19 05:10",11,0,0,0
30004134,"2018-02-19 05:10",37,1,0,83
30002643,"2018-02-19 05:10",133,1,0,127
30003530,"2018-02-19 05:10",7,0,0,8
30003198,"2018-02-19 05:10",15,0,0,0
30001275,"2018-02-19 05:10",86,0,1,17
30002211,"2018-02-19 05:10",34,0,0,39
30001375,"2018-02-19 05:10",219,1,0,230
30003144,"2018-02-19 05:10",5,0,0,220
30000290,"2018-02-19 05:10",4,0,0,0
30003044,"2018-02-19 05:10",27,1,0,29
30000857,"2018-02-19 05:10",92,0,0,0
30000004,"2018-02-19 05:10",154,0,0,77
30002162,"2018-02-19 05:10",4,0,0,0
30002729,"2018-02-19 05:10",14,0,0,0
30004415,"2018-02-19 05:10",1,0,0,0
30004366,"2018-02-19 05:10",2,0,0,820
30004083,"2018-02-19 05:10",59,0,0,229
30002780,"2018-02-19 05:10",125,0,0,170
30003848,"2018-02-19 05:10",6,0,0,0
30000522,"2018-02-19 05:10",3,0,0,140
30004601,"2018-02-19 05:10",9,0,0,355
30003748,"2018-02-19 05:10",8,0,0,0
30004701,"2018-02-19 05:10",18,1,0,394
30002543,"2018-02-19 05:10",682,3,3,204
30001976,"2018-02-19 05:10",26,0,0,105
30002394,"2018-02-19 05:10",26,0,0,57
30000622,"2018-02-19 05:10",20,0,0,21
30000671,"2018-02-19 05:10",16,0,0,0
30001876,"2018-02-19 05:10",4,0,0,1
30000957,"2018-02-19 05:10",8,0,0,0
30002225,"2018-02-19 05:10",2,0,0,50
30003897,"2018-02-19 05:10",66,0,0,0
30004501,"2018-02-19 05:10",5,0,0,0
30003948,"2018-02-19 05:10",8,0,0,0
30002829,"2018-02-19 05:10",8,0,0,35
30020141,"2018-02-19 05:10",27,1,0,272
30001157,"2018-02-19 05:10",54,0,0,0
30004097,"2018-02-19 05:10",39,1,0,66
30002680,"2018-02-19 05:10",45,0,0,134
30001690,"2018-02-19 05:10",50,0,0,107
30000908,"2018-02-19 05:10",3,0,0,0
30004197,"2018-02-19 05:10",1,0,0,0
30000808,"2018-02-19 05:10",8,0,0,0
30003562,"2018-02-19 05:10",3,0,0,15
30000708,"2018-02-19 05:10",2,0,0,0
30002861,"2018-02-19 05:10",12,0,0,0
30002529,"2018-02-19 05:10",251,1,1,123
30000322,"2018-02-19 05:10",6,0,0,0
30000654,"2018-02-19 05:10",3,0,0,1
30002412,"2018-02-19 05:10",64,0,0,0
30002744,"2018-02-19 05:10",71,0,0,127
30000136,"2018-02-19 05:10",35,0,0,179
30004951,"2018-02-19 05:10",3,0,0,0
30000036,"2018-02-19 05:10",30,2,0,47
30003030,"2018-02-19 05:10",129,0,0,57
30001725,"2018-02-19 05:10",1,0,0,131
30003379,"2018-02-19 05:10",3,0,0,0
30002930,"2018-02-19 05:10",62,0,0,9
30000153,"2018-02-19 05:10",355,1,0,204
30004066,"2018-02-19 05:10",11,1,1,295
30002243,"2018-02-19 05:10",30,0,0,86
30003548,"2018-02-19 05:10",203,1,0,99
30002761,"2018-02-19 05:10",725,1,0,75
30005120,"2018-02-19 05:10",5,0,0,0
30003448,"2018-02-19 05:10",15,0,0,191
30003780,"2018-02-19 05:10",2,0,0,0
30001172,"2018-02-19 05:10",4,0,0,0
30001811,"2018-02-19 05:10",10,0,0,0
30000840,"2018-02-19 05:10",22,0,0,588
30002844,"2018-02-19 05:10",23,0,0,0
30002512,"2018-02-19 05:10",36,0,0,74
30000236,"2018-02-19 05:10",1,0,0,264
30024971,"2018-02-19 05:10",8,0,0,68
30002111,"2018-02-19 05:10",1,0,0,0
30002947,"2018-02-19 05:10",6,0,0,92
30003047,"2018-02-19 05:10",16,0,0,120
30004719,"2018-02-19 05:10",76,0,0,0
30001911,"2018-02-19 05:10",15,2,0,0
30002011,"2018-02-19 05:10",49,0,0,0
30003880,"2018-02-19 05:10",67,0,0,56
30004533,"2018-02-19 05:10",3,0,0,0
30000454,"2018-02-19 05:10",24,0,0,0
30002944,"2018-02-19 05:10",5,0,0,18
30000750,"2018-02-19 05:10",3,0,0,0
30034971,"2018-02-19 05:10",10,0,0,102
30003976,"2018-02-19 05:10",2,0,0,0
30002765,"2018-02-19 05:10",829,3,1,132
30002433,"2018-02-19 05:10",6,0,0,0
30003026,"2018-02-19 05:10",36,0,0,0
30004755,"2018-02-19 05:10",29,0,0,189
30002247,"2018-02-19 05:10",18,0,0,80
30002840,"2018-02-19 05:10",14,0,0,0
30004162,"2018-02-19 05:10",1,0,0,0
30000232,"2018-02-19 05:10",16,0,0,543
30001529,"2018-02-19 05:10",1,0,0,194
30004855,"2018-02-19 05:10",6,0,0,0
30000132,"2018-02-19 05:10",146,0,0,191
30002147,"2018-02-19 05:10",1,0,0,0
30004262,"2018-02-19 05:10",54,0,0,0
30004669,"2018-02-19 05:10",4,0,0,8
30003744,"2018-02-19 05:10",4,0,0,77
30004076,"2018-02-19 05:10",32,0,0,0
30000779,"2018-02-19 05:10",13,0,0,0
30004955,"2018-02-19 05:10",4,0,0,0
30003544,"2018-02-19 05:10",4,0,0,0
30003876,"2018-02-19 05:10",80,0,0,86
30002951,"2018-02-19 05:10",27,0,0,546
30002940,"2018-02-19 05:10",29,0,0,3
30002608,"2018-02-19 05:10",32,0,0,0
30000936,"2018-02-19 05:10",47,0,0,0
30001268,"2018-02-19 05:10",42,0,1,3
30000836,"2018-02-19 05:10",4,0,0,0
30011407,"2018-02-19 05:10",83,8,0,405
30002508,"2018-02-19 05:10",80,0,0,41
30001915,"2018-02-19 05:10",5,0,0,34
30002851,"2018-02-19 05:10",24,0,0,0
30002015,"2018-02-19 05:10",18,0,0,126
30000879,"2018-02-19 05:10",16,0,0,0
30001715,"2018-02-19 05:10",18,0,0,133
30001815,"2018-02-19 05:10",1,0,0,0
30004912,"2018-02-19 05:10",5,0,0,0
30002422,"2018-02-19 05:10",41,0,0,0
30004437,"2018-02-19 05:10",3,1,0,0
30004294,"2018-02-19 05:10",6,0,0,379
30003369,"2018-02-19 05:10",17,0,0,0
30045324,"2018-02-19 05:10",202,0,0,33
30002708,"2018-02-19 05:10",81,0,0,111
30003040,"2018-02-19 05:10",37,0,0,143
30001354,"2018-02-19 05:10",1,0,0,0
30005055,"2018-02-19 05:10",32,0,0,12
30001168,"2018-02-19 05:10",70,0,0,0
30000593,"2018-02-19 05:10",12,0,0,48
30003326,"2018-02-19 05:10",1,0,0,0
30003083,"2018-02-19 05:10",8,1,0,97
30005241,"2018-02-19 05:10",7,0,1,5
30003226,"2018-02-19 05:10",1,0,0,0
30001068,"2018-02-19 05:10",12,0,0,0
30003183,"2018-02-19 05:10",10,0,0,0
30002465,"2018-02-19 05:10",2,0,0,0
30001211,"2018-02-19 05:10",3,0,0,91
30001311,"2018-02-19 05:10",1,0,0,0
30004680,"2018-02-19 05:10",3,0,0,0
30005098,"2018-02-19 05:10",3,0,0,0
30002565,"2018-02-19 05:10",6,0,0,146
